Year_Factor,State_Factor,building_class,facility_type,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,site_eui,id
3,State_1,Commercial,Lodging_Hotel,37520.0,1925.0,66.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,54.5939726,2036
3,State_1,Commercial,Public_Assembly_Movie_Theater,12920.0,1924.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,96.18958904,2037
3,State_1,Commercial,Commercial_Other,13402.0,1921.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,11.60219178,2038
3,State_1,Commercial,Lodging_Hotel,19487.0,,65.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,106.0,2039
3,State_1,Commercial,Education_College_or_university,50700.0,1919.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,30.88082192,2040
3,State_1,Commercial,Retail_Vehicle_dealership_showroom,82370.0,1937.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,4.00739726,2041
3,State_1,Commercial,Lodging_Hotel,13976.0,1959.0,58.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,67.28931507,2042
3,State_1,Commercial,Office_Uncategorized,80700.0,1961.0,32.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,99.2,2043
3,State_1,Commercial,Office_Uncategorized,57649.0,1922.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,90.31315068,2044
3,State_1,Commercial,Office_Uncategorized,142446.0,1976.0,88.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,56.8,2045
3,State_1,Commercial,Office_Uncategorized,47618.0,1907.0,99.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,29.31260274,2046
3,State_1,Commercial,Public_Assembly_Recreation,120983.0,1904.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,138.7567123,2047
3,State_1,Commercial,Office_Uncategorized,80383.0,1982.0,83.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,54.48493151,2048
3,State_1,Commercial,Office_Uncategorized,420700.0,1982.0,89.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,58.98849315,2049
3,State_1,Commercial,Office_Uncategorized,215400.0,1982.0,60.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,109.7654795,2050
3,State_1,Commercial,Office_Uncategorized,104344.0,1907.0,88.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,52.60027397,2051
3,State_1,Commercial,Office_Uncategorized,35649.0,1907.0,89.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,43.82712329,2052
3,State_1,Commercial,Office_Uncategorized,43000.0,1900.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,146.23095890000005,2053
3,State_1,Commercial,Office_Uncategorized,205964.0,1914.0,94.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,52.6890411,2054
3,State_1,Commercial,Office_Uncategorized,29189.0,1919.0,89.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,41.20410959,2055
3,State_1,Commercial,Office_Uncategorized,66028.0,1911.0,67.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,46.91068493,2056
3,State_1,Commercial,Office_Uncategorized,92061.0,1923.0,52.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,86.35561644,2057
3,State_1,Commercial,Industrial,61600.0,1908.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,20.5,2058
3,State_1,Commercial,Office_Uncategorized,45000.0,1984.0,37.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,90.09534247,2059
3,State_1,Commercial,Office_Uncategorized,18267.0,1910.0,82.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,42.9,2060
3,State_1,Commercial,Office_Uncategorized,29690.0,1932.0,86.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,34.71616438,2061
3,State_1,Commercial,Office_Uncategorized,12100.0,1986.0,88.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,17.99041096,2062
3,State_1,Commercial,Office_Uncategorized,26160.0,1927.0,81.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,54.90054795,2063
3,State_1,Commercial,Office_Uncategorized,14000.0,1902.0,96.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,25.2,2064
3,State_1,Commercial,Office_Uncategorized,233609.0,1907.0,57.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,89.48630137,2065
3,State_1,Commercial,Food_Service_Restaurant_or_cafeteria,20832.0,1911.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,40.38520548,2066
3,State_1,Commercial,Office_Uncategorized,54700.0,1907.0,72.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,68.57260274,2067
3,State_1,Commercial,Office_Uncategorized,14154.0,1912.0,73.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,42.11479452,2068
3,State_1,Commercial,Office_Uncategorized,71775.0,1909.0,85.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,35.48958904,2069
3,State_1,Commercial,Office_Uncategorized,124372.0,1986.0,66.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,68.09123288,2070
3,State_1,Commercial,Office_Uncategorized,112208.0,1927.0,82.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,64.05890411,2071
3,State_1,Commercial,Office_Uncategorized,19468.0,1906.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,27.81013699,2072
3,State_1,Commercial,Office_Uncategorized,24888.0,1911.0,28.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,142.78,2073
3,State_1,Commercial,Office_Uncategorized,30229.0,1913.0,83.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,43.90547945,2074
3,State_1,Commercial,Office_Uncategorized,14568.0,1907.0,83.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,42.98164384,2075
3,State_1,Commercial,Office_Uncategorized,119099.0,1906.0,90.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,47.78630137,2076
3,State_1,Commercial,Office_Uncategorized,49446.0,1907.0,34.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,94.18876712,2077
3,State_1,Commercial,Office_Uncategorized,14719.0,1907.0,93.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,28.21205479,2078
3,State_1,Commercial,Education_Uncategorized,29142.0,1911.0,7.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,52.98986301,2079
3,State_1,Commercial,Office_Uncategorized,115609.0,1983.0,90.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,46.89041096,2080
3,State_1,Commercial,Office_Uncategorized,30496.0,1940.0,57.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,82.84931507,2081
3,State_1,Commercial,Office_Uncategorized,29064.0,1933.0,75.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,53.67479452,2082
3,State_1,Commercial,Office_Uncategorized,11455.0,1900.0,90.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,18.60958904,2083
3,State_1,Commercial,Office_Uncategorized,13418.0,1967.0,60.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,43.6,2084
3,State_1,Commercial,Office_Uncategorized,622267.0,1967.0,80.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,85.16712329,2085
3,State_1,Commercial,Commercial_Other,13491.0,1967.0,24.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,86.58958904,2086
3,State_1,Commercial,Office_Uncategorized,155817.0,1929.0,98.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,39.26876712,2087
3,State_1,Residential,Mixed_Use_Predominantly_Commercial,12000.0,1907.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,53.10219178,2088
3,State_1,Commercial,Lodging_Hotel,138810.0,,82.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,42.65479452,2089
3,State_1,Commercial,Office_Uncategorized,571527.0,1971.0,88.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,144.37150680000005,2090
3,State_1,Commercial,Office_Uncategorized,51213.0,1930.0,83.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,29.58958904,2091
3,State_1,Commercial,Office_Uncategorized,215396.0,1981.0,94.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,41.18958904,2092
3,State_1,Commercial,Lodging_Hotel,443430.0,1970.0,67.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,108.5857534,2093
3,State_1,Commercial,Office_Uncategorized,374979.0,,82.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,56.19287671,2094
3,State_1,Commercial,Office_Uncategorized,30030.0,1907.0,19.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,132.1668493,2095
3,State_1,Commercial,Office_Uncategorized,261732.0,1985.0,96.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,37.6,2096
3,State_1,Residential,Mixed_Use_Predominantly_Commercial,11740.0,1906.0,100.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,25.11315068,2097
3,State_1,Commercial,Office_Uncategorized,24549.0,1909.0,84.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,40.09890411,2098
3,State_1,Commercial,Office_Uncategorized,28840.0,1985.0,,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,25.99315068,2099
3,State_1,Commercial,Office_Uncategorized,17795.0,1918.0,57.0,9.1,22,44.79032258,65,25,47.89285714,71,32,53.11290323,79,34,58.86666667,87,35,62.09677419,91,44,66.28333333,99,48,65.69354839,91,45,67.08064516,92,42,65.95,96,35,56.96774194,85,31,52.51666667,76,16,43.33870968,68,303,3108,4.16,0.0,0,57.08219178,33,2,0,0,72,10,0,0,,,,,48.01972603,2100
